200,6408091979,E1B1,E1,E1,,1236594,KWH,30,
300,20180221,.225,.188,.188,.219,.319,.2,.206,.206,.2,.206,.181,.194,.175,.075,.037,.019,.025,.006,0,0,0,0,.006,0,0,0,0,0,0,0,0,0,0,.006,.006,0,.025,0,.05,.006,.094,.006,0,.144,.463,.419,.425,.45,A,,,20180222020917,
300,20180222,.362,.306,.219,.212,.2,.212,.206,.194,.206,.2,.188,.206,.156,.044,.138,.069,.037,0,.006,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,.069,.119,0,.006,.006,.087,.119,.781,.675,.6,.6,.588,.625,.637,A,,,20180223020946,
300,20180223,.481,.469,.35,.263,.212,.194,.188,.181,.188,.194,.188,.175,.194,.181,.219,.169,.169,.056,0,.006,0,0,.006,0,0,.006,0,0,0,0,0,0,0,0,.006,.006,.006,0,.025,.219,.444,.119,0,0,.438,.794,.787,.563,A,,,20180224015857,
300,20180224,.469,.581,.463,.475,.275,.219,.212,.206,.188,.206,.2,.206,.181,.106,.031,.037,.025,.006,0,.006,.006,.006,.006,.006,.013,0,.006,0,.006,.006,.056,.006,.006,0,.006,0,.006,.2,.55,.313,.331,.225,.256,.344,.325,.319,.306,.331,A,,,20180225023038,
300,20180225,.294,.275,.2,.175,.212,.188,.181,.2,.175,.2,.194,.181,.194,.156,.119,.063,.019,.175,0,.006,0,.006,0,0,0,.006,0,0,0,0,0,0,0,0,0,.006,.006,0,.006,0,0,.006,.006,.006,0,.006,0,.006,A,,,20180226012951,
300,20180226,0,0,.006,.15,.05,0,0,.138,.175,.2,.194,.181,.175,.138,.269,.044,0,.006,0,0,0,0,0,0,0,0,.006,0,0,0,0,0,0,0,0,.006,.013,.006,0,.006,.025,.013,.025,0,.013,.287,.388,.306,A,,,20180227015132,
300,20180227,.219,.2,.194,.181,.206,.194,.175,.194,.194,.181,.2,.181,.169,.15,.362,.056,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.013,.006,.006,.113,0,.144,.006,.006,0,.206,.406,.475,.4,A,,,20180228014323,
300,20180228,.419,.306,.287,.206,.219,.2,.181,.194,.2,.194,.181,.188,.2,.125,.044,.006,.006,.013,.006,0,.031,0,.006,0,0,0,0,0,0,0,.006,0,0,0,.006,.006,0,.006,0,.006,.063,.006,0,0,.006,0,.006,0,A,,,20180301021035,
300,20180301,0,.006,.212,.256,.263,.212,.219,.194,.194,.194,.175,.2,.188,.212,.175,.125,.075,.031,0,0,.006,0,.006,0,0,.006,0,0,0,0,0,0,0,.006,.006,.019,.013,0,.006,0,.006,0,0,.006,0,0,.006,0,A,,,20180302015331,
300,20180302,.006,0,0,.138,.044,0,.006,0,.006,.163,.2,.175,.181,.119,.063,.013,.013,.006,0,.006,0,0,.006,0,0,0,0,0,0,0,0,0,0,.006,0,.006,.006,0,.006,0,0,.063,0,.013,0,0,.006,0,A,,,20180303021747,
300,20180303,0,.006,.231,.188,.212,.237,.194,.212,.2,.181,.194,.231,.237,.2,.2,.069,.006,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,0,.006,0,0,.006,.006,0,0,.006,0,0,.006,A,,,20180304020900,
300,20180304,0,.006,0,.119,.037,.006,.169,.194,.212,.188,.194,.2,.169,.15,.037,.05,.019,.125,.069,0,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,.006,0,.006,.013,.006,.019,0,0,.006,0,0,.006,.019,0,A,,,20180305021616,
300,20180305,.006,0,.006,.131,.037,0,.006,.188,.206,.206,.206,.175,.181,.119,.613,.05,.006,.013,.006,0,.006,0,.006,0,0,.006,.006,0,.006,0,0,0,0,0,0,.006,.006,.013,.006,0,0,.006,.031,.031,0,.006,0,.006,A,,,20180306014208,
300,20180306,0,0,.006,.144,.044,0,.169,.206,.2,.206,.194,.2,.2,.156,.169,.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,0,.013,.006,0,.025,.013,.2,0,0,.006,0,.025,0,0,A,,,20180307015210,
300,20180307,.006,0,.169,.194,.212,.225,.212,.206,.212,.2,.169,.2,.188,.131,.15,.031,.006,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.013,0,.006,0,0,.006,.037,.006,0,0,.044,.106,.325,A,,,20180308021436,
300,20180308,.256,.2,.2,.175,.212,.194,.188,.188,.2,.188,.188,.2,.181,.169,.256,.044,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,0,.013,0,.006,0,0,0,0,.006,0,0,0,A,,,20180309015400,
300,20180309,.006,.019,0,.2,.056,.175,.194,.2,.169,.188,.181,.188,.169,.138,.156,.081,0,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,.006,0,.006,0,0,0,.006,0,0,.019,.006,.006,A,,,20180310015040,
300,20180310,0,0,.006,.212,.044,.175,.219,.206,.206,.194,.181,.194,.188,.156,.15,.05,.006,0,0,.013,.006,.006,0,0,0,0,0,0,0,0,0,0,0,.006,.013,.219,.362,.425,.338,0,.719,.644,.662,.45,.45,.744,.775,.512,A,,,20180311023206,
300,20180311,.512,.331,.331,.194,.231,.206,.212,.194,.206,.206,.188,.188,.194,.15,.1,.037,0,.019,.013,0,.006,.006,0,.006,0,0,0,0,0,0,0,0,0,0,0,.006,.019,0,0,.006,0,.006,.006,.006,.006,0,.006,.006,A,,,20180312094851,
300,20180312,0,.006,.006,.156,.037,.006,.006,0,.006,0,.056,.2,.194,.169,.069,.019,.031,0,.069,0,.006,0,.006,.006,.013,.006,.006,0,.006,0,.006,0,.006,.025,.006,.006,0,.006,.006,0,.006,0,.006,.006,.006,.019,.006,0,A,,,20180313021402,
300,20180313,.006,.006,.006,.163,.081,0,0,.006,.138,.206,.194,.175,.194,.119,.144,.006,.006,.006,.006,.013,.006,0,.006,.006,0,0,0,0,0,0,0,0,0,0,.013,.006,.025,.006,.006,0,.006,.206,.069,.006,0,0,.006,0,A,,,20180314015403,
300,20180314,.006,.019,.212,.194,.194,.194,.2,.181,.194,.237,.2,.206,.188,.15,.1,.094,.037,0,.006,0,.006,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,.013,.019,.019,0,0,.006,.019,0,.013,.006,.006,.006,.025,A,,,20180315020050,
300,20180315,.006,.006,.006,.144,.044,.225,.2,.194,.2,.206,.2,.188,.194,.094,.075,.081,.075,.006,0,.006,0,.006,0,.006,0,0,.006,0,0,0,0,0,.006,.006,0,.006,.019,0,.006,.006,0,0,.006,.006,.006,.006,.006,.006,A,,,20180316015847,
